,Name,City,Country,IATA,ICAO
3540,Cape May County Airport,Wildwood,United States,WWD,KWWD
3541,Fallon Naval Air Station,Fallon,United States,NFL,KNFL
3542,Selfridge Air National Guard Base Airport,Mount Clemens,United States,MTC,KMTC
3543,Four Corners Regional Airport,Farmington,United States,FMN,KFMN
3544,Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP
3545,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR
3546,Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX
3547,Chicago Midway International Airport,Chicago,United States,MDW,KMDW
3548,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC
3549,Lea County Regional Airport,Hobbs,United States,HOB,KHOB
3550,Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE
3551,Denver International Airport,Denver,United States,DEN,KDEN
3552,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL
3553,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX
3554,Middle Georgia Regional Airport,Macon,United States,MCN,KMCN
3555,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS
3556,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD
3557,Randolph Air Force Base,San Antonio,United States,RND,KRND
3558,El Centro NAF Airport (Vraciu Field),El Centro,United States,NJK,KNJK
3559,John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH
3560,Drake Field,Fayetteville,United States,FYV,KFYV
3561,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI
3562,Princeton Municipal Airport,Princeton,United States,\N,KPNM
3563,Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO
3564,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA
3565,Chandler Municipal Airport,Chandler,United States,\N,KCHD
3566,Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL
3567,Mc Connell Air Force Base,Wichita,United States,IAB,KIAB
3568,New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,NBG,KNBG
3569,Beaufort County Airport,Beaufort,United States,BFT,KARW
3570,Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK
3571,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG
3572,Phillips Army Air Field,Aberdeen,United States,APG,KAPG
3573,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC
3574,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC
3575,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK
3576,Black Rock Airport,Zuni Pueblo,United States,\N,KZUN
3577,Bellingham International Airport,Bellingham,United States,BLI,KBLI
3578,Millington-Memphis Airport,Millington,United States,NQA,KNQA
3579,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,EKN,KEKN
3580,Hartford Brainard Airport,Hartford,United States,HFD,KHFD
3581,North Central State Airport,Smithfield,United States,SFZ,KSFZ
3582,Mobile Regional Airport,Mobile,United States,MOB,KMOB
3583,Moffett Federal Airfield,Mountain View,United States,NUQ,KNUQ
3584,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF
3585,Barking Sands Airport,Barking Sands,United States,BKH,PHBK
3586,Beauregard Regional Airport,Deridder,United States,DRI,KDRI
3587,Bradshaw Army Airfield,Bradshaw Field,United States,BSF,PHSF
3588,Nogales International Airport,Nogales,United States,OLS,KOLS
3589,Mac Dill Air Force Base,Tampa,United States,MCF,KMCF
3590,Scott AFB/Midamerica Airport,Belleville,United States,BLV,KBLV
3591,Opa-locka Executive Airport,Miami,United States,OPF,KOPF
3592,Del Rio International Airport,Del Rio,United States,DRT,KDRT
3593,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW
3594,King Salmon Airport,King Salmon,United States,AKN,PAKN
3595,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,MUI,KMUI
3596,Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH
3597,John F Kennedy International Airport,New York,United States,JFK,KJFK
3598,Homestead ARB Airport,Homestead,United States,HST,KHST
3599,Riverside Municipal Airport,Riverside,United States,RAL,KRAL
3600,Sherman Army Air Field,Fort Leavenworth,United States,FLV,KFLV
3601,Wallops Flight Facility Airport,Wallops Island,United States,WAL,KWAL
3602,Holloman Air Force Base,Alamogordo,United States,HMN,KHMN
3603,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,United States,NXX,KNXX
3604,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,KCYS
3605,Stockton Metropolitan Airport,Stockton,United States,SCK,KSCK
3606,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS
3607,Reno Tahoe International Airport,Reno,United States,RNO,KRNO
3608,Ketchikan International Airport,Ketchikan,United States,KTN,PAKT
3609,Willow Run Airport,Detroit,United States,YIP,KYIP
3610,Vandenberg Air Force Base,Lompoc,United States,VBG,KVBG
3611,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM
3612,Lakehurst Maxfield Field Airport,Lakehurst,United States,NEL,KNEL
3613,Eareckson Air Station,Shemya,United States,SYA,PASY
3614,Nellis Air Force Base,Las Vegas,United States,LSV,KLSV
3615,March ARB Airport,Riverside,United States,RIV,KRIV
3616,Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD
3617,Sacramento International Airport,Sacramento,United States,SMF,KSMF
3618,Waukegan National Airport,Chicago,United States,UGN,KUGN
3619,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS
3620,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF
3621,Griffing Sandusky Airport,Sandusky,United States,SKY,KSKY
3622,Snohomish County (Paine Field) Airport,Everett,United States,PAE,KPAE
3623,Mountain Home Air Force Base,Mountain Home,United States,MUO,KMUO
3624,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC
3625,Bradley International Airport,Windsor Locks,United States,BDL,KBDL
3626,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE
3627,Norfolk Naval Station (Chambers Field),Norfolk,United States,NGU,KNGU
3628,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,CEF,KCEF
3629,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB
3630,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD
3631,Boca Raton Airport,Boca Raton,United States,BCT,KBCT
3632,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA
3633,Quantico MCAF /Turner field,Quantico,United States,\N,KNYG
3634,Cannon Air Force Base,Clovis,United States,CVS,KCVS
3635,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,NGF,PHNG
3636,Offutt Air Force Base,Omaha,United States,OFF,KOFF
3637,Gulkana Airport,Gulkana,United States,GKN,PAGK
3638,Watertown International Airport,Watertown,United States,ART,KART
3639,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP
3640,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA
3641,Fort Dodge Regional Airport,Fort Dodge,United States,FOD,KFOD
3642,Barksdale Air Force Base,Shreveport,United States,BAD,KBAD
3643,Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE
3644,Cotulla-La Salle County Airport,Cotulla,United States,COT,KCOT
3645,Wilmington International Airport,Wilmington,United States,ILM,KILM
3646,Baton Rouge Metropolitan Airport,Baton Rouge,United States,BTR,KBTR
3647,Meridian Naval Air Station,Meridian,United States,\N,KNMM
3648,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR
3649,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI
3650,Hobart Regional Airport,Hobart,United States,HBR,KHBR
3651,Lanai Airport,Lanai,United States,LNY,PHNY
3652,Alexandria International Airport,Alexandria,United States,AEX,KAEX
3653,Condron Army Air Field,White Sands,United States,WSD,KWSD
3654,Cold Bay Airport,Cold Bay,United States,CDB,PACD
3655,Tulsa International Airport,Tulsa,United States,TUL,KTUL
3656,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI
3657,Long Island Mac Arthur Airport,Islip,United States,ISP,KISP
3658,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP
3659,New Castle Airport,Wilmington,United States,ILG,KILG
3660,Unalaska Airport,Unalaska,United States,DUT,PADU
3661,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY
3662,Portland International Jetport Airport,Portland,United States,PWM,KPWM
3663,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC
3664,Albany International Airport,Albany,United States,ALB,KALB
3665,Valdez Pioneer Field,Valdez,United States,VDZ,PAVD
3666,Langley Air Force Base,Hampton,United States,LFI,KLFI
3667,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA
3668,Columbus Air Force Base,Colombus,United States,CBM,KCBM
3669,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB
3670,Oceana Naval Air Station,Oceana,United States,NTU,KNTU
3671,Grissom Air Reserve Base,Peru,United States,GUS,KGUS
3672,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR
3673,Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,KVPS
3674,Craig Field,Selma,United States,SEM,KSEM
3675,Key West International Airport,Key West,United States,EYW,KEYW
3676,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT
3677,McCarran International Airport,Las Vegas,United States,LAS,KLAS
3678,Orlando International Airport,Orlando,United States,MCO,KMCO
3679,Florence Regional Airport,Florence,United States,FLO,KFLO
3680,Great Falls International Airport,Great Falls,United States,GTF,KGTF
3681,Youngstown Warren Regional Airport,Youngstown,United States,YNG,KYNG
3682,Ladd AAF Airfield,Fort Wainwright,United States,FBK,PAFB
3683,Mc Minnville Municipal Airport,Mackminnville,United States,\N,KMMV
3684,Robins Air Force Base,Macon,United States,WRB,KWRB
3738,Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW
3739,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS
3740,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM
3741,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH
3742,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY
3743,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA
3744,Daytona Beach International Airport,Daytona Beach,United States,DAB,KDAB
3777,Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,SAEZ
3782,Downtown-Manhattan/Wall St Heliport,New York,United States,JRB,KJRB
3784,Ilulissat Airport,Ilulissat,Greenland,JAV,BGJN
3785,Qasigiannguit Heliport,Qasigiannguit,Greenland,JCH,BGCH
3786,Aasiaat Airport,Aasiaat,Greenland,JEG,BGAA
3790,Talkeetna Airport,Talkeetna,United States,TKA,PATK
3792,Tweed New Haven Airport,New Haven,United States,HVN,KHVN
3793,Asheville Regional Airport,Asheville,United States,AVL,KAVL
3794,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO
3795,Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD
3797,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT
3798,Naples Municipal Airport,Naples,United States,APF,KAPF
3800,Louisville International Standiford Field,Louisville,United States,SDF,KSDF
3801,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO
3802,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA
3803,Blue Grass Airport,Lexington KY,United States,LEX,KLEX
3804,Evansville Regional Airport,Evansville,United States,EVV,KEVV
3805,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ
3806,Gallatin Field,Bozeman,United States,BZN,KBZN
3807,Billings Logan International Airport,Billings,United States,BIL,KBIL
3808,Bert Mooney Airport,Butte,United States,BTM,KBTM
3809,Cherry Capital Airport,Traverse City,United States,TVC,KTVC
3810,Mundo Maya International Airport,Flores,Guatemala,FRS,MGTK
3811,Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB
3812,Knox County Regional Airport,Rockland,United States,RKD,KRKD
3813,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC
3814,Chicago Rockford International Airport,Rockford,United States,RFD,KRFD
3819,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP
3820,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI
3821,Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT
3822,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO
3823,Toledo Express Airport,Toledo,United States,TOL,KTOL
3824,Fort Wayne International Airport,Fort Wayne,United States,FWA,KFWA
3825,Decatur Airport,Decatur,United States,DEC,KDEC
3826,The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID
3827,La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE
3828,Central Wisconsin Airport,Wassau,United States,CWA,KCWA
3829,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA
3830,Appleton International Airport,Appleton,United States,ATW,KATW
3831,Rochester International Airport,Rochester,United States,RST,KRST
3832,University of Illinois Willard Airport,Champaign,United States,CMI,KCMI
3833,Manhattan Regional Airport,Manhattan,United States,MHK,KMHK
3839,Venango Regional Airport,Franklin,United States,FKL,KFKL
3842,El Calafate Airport,El Calafate,Argentina,FTE,SAWC
3844,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT
3845,St George Municipal Airport,Saint George,United States,SGU,KSGU
3846,David Wayne Hooks Memorial Airport,Houston,United States,DWH,KDWH
3847,Port O'Connor Private Heliport,Port O\'Connor,United States,\N,XS46
3848,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ
3850,Van Nuys Airport,Van Nuys,United States,VNY,KVNY
3851,Quad City International Airport,Moline,United States,MLI,KMLI
3852,Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN
3854,Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA
3860,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS
3861,Telluride Regional Airport,Telluride,United States,TEX,KTEX
3864,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP
3865,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ
3866,Bishop International Airport,Flint,United States,FNT,KFNT
3869,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN
3871,Ekati Airport,Ekati,Canada,YOA,CYOA
3875,Redding Municipal Airport,Redding,United States,RDD,KRDD
3876,Mahlon Sweet Field,Eugene,United States,EUG,KEUG
3877,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA
3878,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR
3880,Roberts Field,Redmond-Bend,United States,RDM,KRDM
3883,Victoria Harbour Seaplane Base,Victoria,Canada,YWH,CYWH
3884,Coal Harbour Seaplane Base,Vancouver,Canada,\N,CAQ3
3889,Akron Canton Regional Airport,Akron,United States,CAK,KCAK
3890,Huntsville International Carl T Jones Field,Huntsville,United States,HSV,KHSV
3891,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB
3892,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,KMGM
3893,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,KTRI
3894,Barkley Regional Airport,PADUCAH,United States,PAH,KPAH
3898,Page Municipal Airport,Page,United States,PGA,KPGA
3899,Utila Airport,Utila,Honduras,UII,MHUT
3900,Glacier Park International Airport,Kalispell,United States,FCA,KGPI
3901,MBS International Airport,Saginaw,United States,MBS,KMBS
3902,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM
3908,Blythe Airport,Blythe,United States,BLH,KBLH
3919,Petersburg James A Johnson Airport,Petersburg,United States,PSG,PAPG
3936,Orlando Sanford International Airport,Sanford,United States,SFB,KSFB
3937,John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,KJST
3974,Porto Seguro Airport,Porto Seguro,Brazil,BPS,SBPS
3975,Iguatu Airport,Iguatu,Brazil,QIG,SNIG
3976,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ
3977,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN
3978,Missoula International Airport,Missoula,United States,MSO,KMSO
3981,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN
3982,Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR
3984,Centennial Airport,Denver,United States,APA,KAPA
3985,Clovis Municipal Airport,Clovis,United States,CVN,KCVN
3986,Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,KFST
3987,Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS
3988,West Houston Airport,Houston,United States,IWS,KIWS
3989,La Junta Municipal Airport,La Junta,United States,\N,KLHX
3990,Las Cruces International Airport,Las Cruces,United States,LRU,KLRU
3991,Stephens County Airport,Breckenridge,United States,BKD,KBKD
3992,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,KTPL
3993,Ozona Municipal Airport,Ozona,United States,OZA,KOZA
3995,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,CYKD
3996,Déline Airport,Deline,Canada,YWJ,CYWJ
3997,Tulita Airport,Tulita,Canada,ZFN,CZFN
3998,Fort Good Hope Airport,Fort Good Hope,Canada,YGH,CYGH
4000,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,CYPC
4001,El Trompillo Airport,Santa Cruz,Bolivia,SRZ,SLET
4002,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,TNCS
4003,Eagle County Regional Airport,Vail,United States,EGE,KEGE
4005,Cuyahoga County Airport,Richmond Heights,United States,CGF,KCGF
